"","response","intonation","modifier_type","subject.ID","trial_object","probe_type","trial_modifier","group"
"625","2","declarative","grad+subj+neg","31372","cake","nice","yucky","adults"
"626","3","sarcastic","grad+subj+neg","31372","gift","nice","awful","adults"
"627","3","declarative","–grad–subj","31372","bouquet","nice","floral","adults"
"628","2","sarcastic","–grad–subj","31372","question","nice","review","adults"
"629","4","declarative","grad+subj+pos","31372","dish","nice","tasty","adults"
"630","4","sarcastic","grad+subj+pos","31372","shirt","nice","lovely","adults"
"631","2","declarative","grad+subj+neg","31372","story","nice","boring","adults"
"632","1","sarcastic","grad+subj+neg","31372","tool","nice","useless","adults"
"633","3","declarative","–grad–subj","31372","hole","nice","half-inch","adults"
"634","3","sarcastic","–grad–subj","31372","solution","nice","partial","adults"
"635","2","declarative","grad+subj+pos","31372","novel","nice","easy","adults"
"636","3","sarcastic","grad+subj+pos","31372","video","nice","witty","adults"
"637","1","declarative","grad+subj+neg","33151","cake","nice","yucky","adults"
"638","2","sarcastic","grad+subj+neg","33151","gift","nice","awful","adults"
"639","3","declarative","–grad–subj","33151","bouquet","nice","floral","adults"
"640","3","sarcastic","–grad–subj","33151","question","nice","review","adults"
"641","3","declarative","grad+subj+pos","33151","dish","nice","tasty","adults"
"642","5","sarcastic","grad+subj+pos","33151","shirt","nice","lovely","adults"
"643","2","declarative","grad+subj+neg","33151","story","nice","boring","adults"
"644","1","sarcastic","grad+subj+neg","33151","tool","nice","useless","adults"
"645","3","declarative","–grad–subj","33151","hole","nice","half-inch","adults"
"646","3","sarcastic","–grad–subj","33151","solution","nice","partial","adults"
"647","1","declarative","grad+subj+pos","33151","novel","nice","easy","adults"
"648","4","sarcastic","grad+subj+pos","33151","video","nice","witty","adults"
"649","3","declarative","grad+subj+neg","31855","cake","nice","yucky","adults"
"650","1","sarcastic","grad+subj+neg","31855","gift","nice","awful","adults"
"651","2","declarative","–grad–subj","31855","bouquet","nice","floral","adults"
"652","2","sarcastic","–grad–subj","31855","question","nice","review","adults"
"653","4","declarative","grad+subj+pos","31855","dish","nice","tasty","adults"
"654","5","sarcastic","grad+subj+pos","31855","shirt","nice","lovely","adults"
"655","2","declarative","grad+subj+neg","31855","story","nice","boring","adults"
"656","1","sarcastic","grad+subj+neg","31855","tool","nice","useless","adults"
"657","2","declarative","–grad–subj","31855","hole","nice","half-inch","adults"
"658","3","sarcastic","–grad–subj","31855","solution","nice","partial","adults"
"659","2","declarative","grad+subj+pos","31855","novel","nice","easy","adults"
"660","2","sarcastic","grad+subj+pos","31855","video","nice","witty","adults"
"661","2","declarative","grad+subj+neg","31573","cake","nice","yucky","adults"
"662","1","sarcastic","grad+subj+neg","31573","gift","nice","awful","adults"
"663","4","declarative","–grad–subj","31573","bouquet","nice","floral","adults"
"664","2","sarcastic","–grad–subj","31573","question","nice","review","adults"
"665","3","declarative","grad+subj+pos","31573","dish","nice","tasty","adults"
"666","5","sarcastic","grad+subj+pos","31573","shirt","nice","lovely","adults"
"667","3","declarative","grad+subj+neg","31573","story","nice","boring","adults"
"668","2","sarcastic","grad+subj+neg","31573","tool","nice","useless","adults"
"669","3","declarative","–grad–subj","31573","hole","nice","half-inch","adults"
"670","4","sarcastic","–grad–subj","31573","solution","nice","partial","adults"
"671","3","declarative","grad+subj+pos","31573","novel","nice","easy","adults"
"672","4","sarcastic","grad+subj+pos","31573","video","nice","witty","adults"
"673","2","declarative","grad+subj+neg","208001768","cake","nice","yucky","adults"
"674","1","sarcastic","grad+subj+neg","208001768","gift","nice","awful","adults"
"675","4","declarative","–grad–subj","208001768","bouquet","nice","floral","adults"
"676","2","sarcastic","–grad–subj","208001768","question","nice","review","adults"
"677","5","declarative","grad+subj+pos","208001768","dish","nice","tasty","adults"
"678","2","sarcastic","grad+subj+pos","208001768","shirt","nice","lovely","adults"
"679","1","declarative","grad+subj+neg","208001768","story","nice","boring","adults"
"680","1","sarcastic","grad+subj+neg","208001768","tool","nice","useless","adults"
"681","1","declarative","–grad–subj","208001768","hole","nice","half-inch","adults"
"682","2","sarcastic","–grad–subj","208001768","solution","nice","partial","adults"
"683","2","declarative","grad+subj+pos","208001768","novel","nice","easy","adults"
"684","4","sarcastic","grad+subj+pos","208001768","video","nice","witty","adults"
"685","2","declarative","grad+subj+neg","31597","cake","nice","yucky","adults"
"686","1","sarcastic","grad+subj+neg","31597","gift","nice","awful","adults"
"687","3","declarative","–grad–subj","31597","bouquet","nice","floral","adults"
"688","3","sarcastic","–grad–subj","31597","question","nice","review","adults"
"689","4","declarative","grad+subj+pos","31597","dish","nice","tasty","adults"
"690","4","sarcastic","grad+subj+pos","31597","shirt","nice","lovely","adults"
"691","2","declarative","grad+subj+neg","31597","story","nice","boring","adults"
"692","2","sarcastic","grad+subj+neg","31597","tool","nice","useless","adults"
"693","3","declarative","–grad–subj","31597","hole","nice","half-inch","adults"
"694","3","sarcastic","–grad–subj","31597","solution","nice","partial","adults"
"695","2","declarative","grad+subj+pos","31597","novel","nice","easy","adults"
"696","3","sarcastic","grad+subj+pos","31597","video","nice","witty","adults"
"697","1","declarative","grad+subj+neg","32422","cake","nice","yucky","adults"
"698","2","sarcastic","grad+subj+neg","32422","gift","nice","awful","adults"
"699","3","declarative","–grad–subj","32422","bouquet","nice","floral","adults"
"700","2","sarcastic","–grad–subj","32422","question","nice","review","adults"
"701","3","declarative","grad+subj+pos","32422","dish","nice","tasty","adults"
"702","2","sarcastic","grad+subj+pos","32422","shirt","nice","lovely","adults"
"703","3","declarative","grad+subj+neg","32422","story","nice","boring","adults"
"704","1","sarcastic","grad+subj+neg","32422","tool","nice","useless","adults"
"705","2","declarative","–grad–subj","32422","hole","nice","half-inch","adults"
"706","2","sarcastic","–grad–subj","32422","solution","nice","partial","adults"
"707","3","declarative","grad+subj+pos","32422","novel","nice","easy","adults"
"708","2","sarcastic","grad+subj+pos","32422","video","nice","witty","adults"
"709","1","declarative","grad+subj+neg","32254","cake","nice","yucky","adults"
"710","1","sarcastic","grad+subj+neg","32254","gift","nice","awful","adults"
"711","3","declarative","–grad–subj","32254","bouquet","nice","floral","adults"
"712","4","sarcastic","–grad–subj","32254","question","nice","review","adults"
"713","5","declarative","grad+subj+pos","32254","dish","nice","tasty","adults"
"714","5","sarcastic","grad+subj+pos","32254","shirt","nice","lovely","adults"
"715","2","declarative","grad+subj+neg","32254","story","nice","boring","adults"
"716","1","sarcastic","grad+subj+neg","32254","tool","nice","useless","adults"
"717","2","declarative","–grad–subj","32254","hole","nice","half-inch","adults"
"718","3","sarcastic","–grad–subj","32254","solution","nice","partial","adults"
"719","1","declarative","grad+subj+pos","32254","novel","nice","easy","adults"
"720","2","sarcastic","grad+subj+pos","32254","video","nice","witty","adults"
"721","1","declarative","grad+subj+neg","29308","cake","nice","yucky","adults"
"722","1","sarcastic","grad+subj+neg","29308","gift","nice","awful","adults"
"723","3","declarative","–grad–subj","29308","bouquet","nice","floral","adults"
"724","2","sarcastic","–grad–subj","29308","question","nice","review","adults"
"725","5","declarative","grad+subj+pos","29308","dish","nice","tasty","adults"
"726","4","sarcastic","grad+subj+pos","29308","shirt","nice","lovely","adults"
"727","2","declarative","grad+subj+neg","29308","story","nice","boring","adults"
"728","2","sarcastic","grad+subj+neg","29308","tool","nice","useless","adults"
"729","2","declarative","–grad–subj","29308","hole","nice","half-inch","adults"
"730","1","sarcastic","–grad–subj","29308","solution","nice","partial","adults"
"731","2","declarative","grad+subj+pos","29308","novel","nice","easy","adults"
"732","4","sarcastic","grad+subj+pos","29308","video","nice","witty","adults"
"733","1","declarative","grad+subj+neg","32791","cake","nice","yucky","adults"
"734","1","sarcastic","grad+subj+neg","32791","gift","nice","awful","adults"
"735","3","declarative","–grad–subj","32791","bouquet","nice","floral","adults"
"736","3","sarcastic","–grad–subj","32791","question","nice","review","adults"
"737","4","declarative","grad+subj+pos","32791","dish","nice","tasty","adults"
"738","2","sarcastic","grad+subj+pos","32791","shirt","nice","lovely","adults"
"739","2","declarative","grad+subj+neg","32791","story","nice","boring","adults"
"740","1","sarcastic","grad+subj+neg","32791","tool","nice","useless","adults"
"741","2","declarative","–grad–subj","32791","hole","nice","half-inch","adults"
"742","3","sarcastic","–grad–subj","32791","solution","nice","partial","adults"
"743","2","declarative","grad+subj+pos","32791","novel","nice","easy","adults"
"744","4","sarcastic","grad+subj+pos","32791","video","nice","witty","adults"
"745","1","declarative","grad+subj+neg","33655","cake","nice","yucky","adults"
"746","1","sarcastic","grad+subj+neg","33655","gift","nice","awful","adults"
"747","2","declarative","–grad–subj","33655","bouquet","nice","floral","adults"
"748","2","sarcastic","–grad–subj","33655","question","nice","review","adults"
"749","4","declarative","grad+subj+pos","33655","dish","nice","tasty","adults"
"750","2","sarcastic","grad+subj+pos","33655","shirt","nice","lovely","adults"
"751","2","declarative","grad+subj+neg","33655","story","nice","boring","adults"
"752","1","sarcastic","grad+subj+neg","33655","tool","nice","useless","adults"
"753","3","declarative","–grad–subj","33655","hole","nice","half-inch","adults"
"754","2","sarcastic","–grad–subj","33655","solution","nice","partial","adults"
"755","2","declarative","grad+subj+pos","33655","novel","nice","easy","adults"
"756","4","sarcastic","grad+subj+pos","33655","video","nice","witty","adults"
"757","2","declarative","grad+subj+neg","32782","cake","nice","yucky","adults"
"758","1","sarcastic","grad+subj+neg","32782","gift","nice","awful","adults"
"759","3","declarative","–grad–subj","32782","bouquet","nice","floral","adults"
"760","1","sarcastic","–grad–subj","32782","question","nice","review","adults"
"761","4","declarative","grad+subj+pos","32782","dish","nice","tasty","adults"
"762","5","sarcastic","grad+subj+pos","32782","shirt","nice","lovely","adults"
"763","1","declarative","grad+subj+neg","32782","story","nice","boring","adults"
"764","1","sarcastic","grad+subj+neg","32782","tool","nice","useless","adults"
"765","3","declarative","–grad–subj","32782","hole","nice","half-inch","adults"
"766","2","sarcastic","–grad–subj","32782","solution","nice","partial","adults"
"767","2","declarative","grad+subj+pos","32782","novel","nice","easy","adults"
"768","2","sarcastic","grad+subj+pos","32782","video","nice","witty","adults"
"769","2","declarative","grad+subj+neg","33679","cake","nice","yucky","adults"
"770","2","sarcastic","grad+subj+neg","33679","gift","nice","awful","adults"
"771","3","declarative","–grad–subj","33679","bouquet","nice","floral","adults"
"772","2","sarcastic","–grad–subj","33679","question","nice","review","adults"
"773","4","declarative","grad+subj+pos","33679","dish","nice","tasty","adults"
"774","2","sarcastic","grad+subj+pos","33679","shirt","nice","lovely","adults"
"775","2","declarative","grad+subj+neg","33679","story","nice","boring","adults"
"776","1","sarcastic","grad+subj+neg","33679","tool","nice","useless","adults"
"777","3","declarative","–grad–subj","33679","hole","nice","half-inch","adults"
"778","2","sarcastic","–grad–subj","33679","solution","nice","partial","adults"
"779","1","declarative","grad+subj+pos","33679","novel","nice","easy","adults"
"780","2","sarcastic","grad+subj+pos","33679","video","nice","witty","adults"
"781","3","declarative","grad+subj+neg","nk889","cake","nice","yucky","adults"
"782","3","sarcastic","grad+subj+neg","nk889","gift","nice","awful","adults"
"783","3","declarative","–grad–subj","nk889","bouquet","nice","floral","adults"
"784","3","sarcastic","–grad–subj","nk889","question","nice","review","adults"
"785","3","declarative","grad+subj+pos","nk889","dish","nice","tasty","adults"
"786","5","sarcastic","grad+subj+pos","nk889","shirt","nice","lovely","adults"
"787","2","declarative","grad+subj+neg","nk889","story","nice","boring","adults"
"788","1","sarcastic","grad+subj+neg","nk889","tool","nice","useless","adults"
"789","3","declarative","–grad–subj","nk889","hole","nice","half-inch","adults"
"790","3","sarcastic","–grad–subj","nk889","solution","nice","partial","adults"
"791","4","declarative","grad+subj+pos","nk889","novel","nice","easy","adults"
"792","2","sarcastic","grad+subj+pos","nk889","video","nice","witty","adults"
"793","1","declarative","grad+subj+neg","32887","cake","nice","yucky","adults"
"794","1","sarcastic","grad+subj+neg","32887","gift","nice","awful","adults"
"795","3","declarative","–grad–subj","32887","bouquet","nice","floral","adults"
"796","2","sarcastic","–grad–subj","32887","question","nice","review","adults"
"797","4","declarative","grad+subj+pos","32887","dish","nice","tasty","adults"
"798","5","sarcastic","grad+subj+pos","32887","shirt","nice","lovely","adults"
"799","2","declarative","grad+subj+neg","32887","story","nice","boring","adults"
"800","2","sarcastic","grad+subj+neg","32887","tool","nice","useless","adults"
"801","3","declarative","–grad–subj","32887","hole","nice","half-inch","adults"
"802","2","sarcastic","–grad–subj","32887","solution","nice","partial","adults"
"803","2","declarative","grad+subj+pos","32887","novel","nice","easy","adults"
"804","2","sarcastic","grad+subj+pos","32887","video","nice","witty","adults"
"805","2","declarative","grad+subj+neg","33649","cake","nice","yucky","adults"
"806","3","sarcastic","grad+subj+neg","33649","gift","nice","awful","adults"
"807","3","declarative","–grad–subj","33649","bouquet","nice","floral","adults"
"808","2","sarcastic","–grad–subj","33649","question","nice","review","adults"
"809","3","declarative","grad+subj+pos","33649","dish","nice","tasty","adults"
"810","2","sarcastic","grad+subj+pos","33649","shirt","nice","lovely","adults"
"811","2","declarative","grad+subj+neg","33649","story","nice","boring","adults"
"812","2","sarcastic","grad+subj+neg","33649","tool","nice","useless","adults"
"813","3","declarative","–grad–subj","33649","hole","nice","half-inch","adults"
"814","3","sarcastic","–grad–subj","33649","solution","nice","partial","adults"
"815","3","declarative","grad+subj+pos","33649","novel","nice","easy","adults"
"816","4","sarcastic","grad+subj+pos","33649","video","nice","witty","adults"
"817","2","declarative","grad+subj+neg","33442","cake","nice","yucky","adults"
"818","1","sarcastic","grad+subj+neg","33442","gift","nice","awful","adults"
"819","2","declarative","–grad–subj","33442","bouquet","nice","floral","adults"
"820","2","sarcastic","–grad–subj","33442","question","nice","review","adults"
"821","4","declarative","grad+subj+pos","33442","dish","nice","tasty","adults"
"822","2","sarcastic","grad+subj+pos","33442","shirt","nice","lovely","adults"
"823","2","declarative","grad+subj+neg","33442","story","nice","boring","adults"
"824","1","sarcastic","grad+subj+neg","33442","tool","nice","useless","adults"
"825","3","declarative","–grad–subj","33442","hole","nice","half-inch","adults"
"826","3","sarcastic","–grad–subj","33442","solution","nice","partial","adults"
"827","2","declarative","grad+subj+pos","33442","novel","nice","easy","adults"
"828","2","sarcastic","grad+subj+pos","33442","video","nice","witty","adults"
"829","2","declarative","grad+subj+neg","33739","cake","nice","yucky","adults"
"830","1","sarcastic","grad+subj+neg","33739","gift","nice","awful","adults"
"831","3","declarative","–grad–subj","33739","bouquet","nice","floral","adults"
"832","1","sarcastic","–grad–subj","33739","question","nice","review","adults"
"833","5","declarative","grad+subj+pos","33739","dish","nice","tasty","adults"
"834","5","sarcastic","grad+subj+pos","33739","shirt","nice","lovely","adults"
"835","1","declarative","grad+subj+neg","33739","story","nice","boring","adults"
"836","4","sarcastic","grad+subj+neg","33739","tool","nice","useless","adults"
"837","1","declarative","–grad–subj","33739","hole","nice","half-inch","adults"
"838","3","sarcastic","–grad–subj","33739","solution","nice","partial","adults"
"839","2","declarative","grad+subj+pos","33739","novel","nice","easy","adults"
"840","4","sarcastic","grad+subj+pos","33739","video","nice","witty","adults"
"841","2","declarative","grad+subj+neg","jn736","cake","nice","yucky","adults"
"842","1","sarcastic","grad+subj+neg","jn736","gift","nice","awful","adults"
"843","3","declarative","–grad–subj","jn736","bouquet","nice","floral","adults"
"844","2","sarcastic","–grad–subj","jn736","question","nice","review","adults"
"845","5","declarative","grad+subj+pos","jn736","dish","nice","tasty","adults"
"846","2","sarcastic","grad+subj+pos","jn736","shirt","nice","lovely","adults"
"847","3","declarative","grad+subj+neg","jn736","story","nice","boring","adults"
"848","1","sarcastic","grad+subj+neg","jn736","tool","nice","useless","adults"
"849","2","declarative","–grad–subj","jn736","hole","nice","half-inch","adults"
"850","2","sarcastic","–grad–subj","jn736","solution","nice","partial","adults"
"851","3","declarative","grad+subj+pos","jn736","novel","nice","easy","adults"
"852","3","sarcastic","grad+subj+pos","jn736","video","nice","witty","adults"
"853","2","sarcastic","grad+subj+neg","26560","cake","nice","yucky","adults"
"854","3","declarative","–grad–subj","26560","gift","nice","birthday","adults"
"855","3","sarcastic","–grad–subj","26560","bouquet","nice","floral","adults"
"856","5","declarative","grad+subj+pos","26560","question","nice","clever","adults"
"857","5","sarcastic","grad+subj+pos","26560","dish","nice","tasty","adults"
"858","1","declarative","grad+subj+neg","26560","shirt","nice","ugly","adults"
"859","2","sarcastic","grad+subj+neg","26560","story","nice","boring","adults"
"860","3","declarative","–grad–subj","26560","tool","nice","wooden","adults"
"861","3","sarcastic","–grad–subj","26560","hole","nice","half-inch","adults"
"862","4","declarative","grad+subj+pos","26560","solution","nice","helpful","adults"
"863","2","sarcastic","grad+subj+pos","26560","novel","nice","easy","adults"
"864","3","declarative","grad+subj+neg","26560","video","nice","foolish","adults"
"865","2","sarcastic","grad+subj+neg","31879","cake","nice","yucky","adults"
"866","3","declarative","–grad–subj","31879","gift","nice","birthday","adults"
"867","3","sarcastic","–grad–subj","31879","bouquet","nice","floral","adults"
"868","3","declarative","grad+subj+pos","31879","question","nice","clever","adults"
"869","3","sarcastic","grad+subj+pos","31879","dish","nice","tasty","adults"
"870","2","declarative","grad+subj+neg","31879","shirt","nice","ugly","adults"
"871","2","sarcastic","grad+subj+neg","31879","story","nice","boring","adults"
"872","3","declarative","–grad–subj","31879","tool","nice","wooden","adults"
"873","3","sarcastic","–grad–subj","31879","hole","nice","half-inch","adults"
"874","3","declarative","grad+subj+pos","31879","solution","nice","helpful","adults"
"875","3","sarcastic","grad+subj+pos","31879","novel","nice","easy","adults"
"876","2","declarative","grad+subj+neg","31879","video","nice","foolish","adults"
"877","2","sarcastic","grad+subj+neg","32881","cake","nice","yucky","adults"
"878","3","declarative","–grad–subj","32881","gift","nice","birthday","adults"
"879","3","sarcastic","–grad–subj","32881","bouquet","nice","floral","adults"
"880","4","declarative","grad+subj+pos","32881","question","nice","clever","adults"
"881","4","sarcastic","grad+subj+pos","32881","dish","nice","tasty","adults"
"882","1","declarative","grad+subj+neg","32881","shirt","nice","ugly","adults"
"883","2","sarcastic","grad+subj+neg","32881","story","nice","boring","adults"
"884","3","declarative","–grad–subj","32881","tool","nice","wooden","adults"
"885","3","sarcastic","–grad–subj","32881","hole","nice","half-inch","adults"
"886","4","declarative","grad+subj+pos","32881","solution","nice","helpful","adults"
"887","1","sarcastic","grad+subj+pos","32881","novel","nice","easy","adults"
"888","3","declarative","grad+subj+neg","32881","video","nice","foolish","adults"
"889","3","sarcastic","grad+subj+neg","26941","cake","nice","yucky","adults"
"890","5","declarative","–grad–subj","26941","gift","nice","birthday","adults"
"891","5","sarcastic","–grad–subj","26941","bouquet","nice","floral","adults"
"892","5","declarative","grad+subj+pos","26941","question","nice","clever","adults"
"893","5","sarcastic","grad+subj+pos","26941","dish","nice","tasty","adults"
"894","2","declarative","grad+subj+neg","26941","shirt","nice","ugly","adults"
"895","2","sarcastic","grad+subj+neg","26941","story","nice","boring","adults"
"896","3","declarative","–grad–subj","26941","tool","nice","wooden","adults"
"897","5","sarcastic","–grad–subj","26941","hole","nice","half-inch","adults"
"898","5","declarative","grad+subj+pos","26941","solution","nice","helpful","adults"
"899","5","sarcastic","grad+subj+pos","26941","novel","nice","easy","adults"
"900","5","declarative","grad+subj+neg","26941","video","nice","foolish","adults"
"901","1","sarcastic","grad+subj+neg","28975","cake","nice","yucky","adults"
"902","2","declarative","–grad–subj","28975","gift","nice","birthday","adults"
"903","3","sarcastic","–grad–subj","28975","bouquet","nice","floral","adults"
"904","3","declarative","grad+subj+pos","28975","question","nice","clever","adults"
"905","4","sarcastic","grad+subj+pos","28975","dish","nice","tasty","adults"
"906","1","declarative","grad+subj+neg","28975","shirt","nice","ugly","adults"
"907","2","sarcastic","grad+subj+neg","28975","story","nice","boring","adults"
"908","3","declarative","–grad–subj","28975","tool","nice","wooden","adults"
"909","2","sarcastic","–grad–subj","28975","hole","nice","half-inch","adults"
"910","5","declarative","grad+subj+pos","28975","solution","nice","helpful","adults"
"911","2","sarcastic","grad+subj+pos","28975","novel","nice","easy","adults"
"912","2","declarative","grad+subj+neg","28975","video","nice","foolish","adults"
"913","1","sarcastic","grad+subj+neg","31672","cake","nice","yucky","adults"
"914","3","declarative","–grad–subj","31672","gift","nice","birthday","adults"
"915","2","sarcastic","–grad–subj","31672","bouquet","nice","floral","adults"
"916","3","declarative","grad+subj+pos","31672","question","nice","clever","adults"
"917","4","sarcastic","grad+subj+pos","31672","dish","nice","tasty","adults"
"918","3","declarative","grad+subj+neg","31672","shirt","nice","ugly","adults"
"919","2","sarcastic","grad+subj+neg","31672","story","nice","boring","adults"
"920","2","declarative","–grad–subj","31672","tool","nice","wooden","adults"
"921","3","sarcastic","–grad–subj","31672","hole","nice","half-inch","adults"
"922","4","declarative","grad+subj+pos","31672","solution","nice","helpful","adults"
"923","2","sarcastic","grad+subj+pos","31672","novel","nice","easy","adults"
"924","3","declarative","grad+subj+neg","31672","video","nice","foolish","adults"
"925","1","sarcastic","grad+subj+neg","32812","cake","nice","yucky","adults"
"926","1","declarative","–grad–subj","32812","gift","nice","birthday","adults"
"927","1","sarcastic","–grad–subj","32812","bouquet","nice","floral","adults"
"928","4","declarative","grad+subj+pos","32812","question","nice","clever","adults"
"929","4","sarcastic","grad+subj+pos","32812","dish","nice","tasty","adults"
"930","1","declarative","grad+subj+neg","32812","shirt","nice","ugly","adults"
"931","1","sarcastic","grad+subj+neg","32812","story","nice","boring","adults"
"932","1","declarative","–grad–subj","32812","tool","nice","wooden","adults"
"933","3","sarcastic","–grad–subj","32812","hole","nice","half-inch","adults"
"934","4","declarative","grad+subj+pos","32812","solution","nice","helpful","adults"
"935","2","sarcastic","grad+subj+pos","32812","novel","nice","easy","adults"
"936","1","declarative","grad+subj+neg","32812","video","nice","foolish","adults"
"937","1","sarcastic","grad+subj+neg","31801","cake","nice","yucky","adults"
"938","3","declarative","–grad–subj","31801","gift","nice","birthday","adults"
"939","2","sarcastic","–grad–subj","31801","bouquet","nice","floral","adults"
"940","4","declarative","grad+subj+pos","31801","question","nice","clever","adults"
"941","2","sarcastic","grad+subj+pos","31801","dish","nice","tasty","adults"
"942","3","declarative","grad+subj+neg","31801","shirt","nice","ugly","adults"
"943","3","sarcastic","grad+subj+neg","31801","story","nice","boring","adults"
"944","2","declarative","–grad–subj","31801","tool","nice","wooden","adults"
"945","2","sarcastic","–grad–subj","31801","hole","nice","half-inch","adults"
"946","3","declarative","grad+subj+pos","31801","solution","nice","helpful","adults"
"947","2","sarcastic","grad+subj+pos","31801","novel","nice","easy","adults"
"948","2","declarative","grad+subj+neg","31801","video","nice","foolish","adults"
"949","1","sarcastic","grad+subj+neg","30607","cake","nice","yucky","adults"
"950","2","declarative","–grad–subj","30607","gift","nice","birthday","adults"
"951","1","sarcastic","–grad–subj","30607","bouquet","nice","floral","adults"
"952","5","declarative","grad+subj+pos","30607","question","nice","clever","adults"
"953","4","sarcastic","grad+subj+pos","30607","dish","nice","tasty","adults"
"954","1","declarative","grad+subj+neg","30607","shirt","nice","ugly","adults"
"955","2","sarcastic","grad+subj+neg","30607","story","nice","boring","adults"
"956","2","declarative","–grad–subj","30607","tool","nice","wooden","adults"
"957","1","sarcastic","–grad–subj","30607","hole","nice","half-inch","adults"
"958","4","declarative","grad+subj+pos","30607","solution","nice","helpful","adults"
"959","1","sarcastic","grad+subj+pos","30607","novel","nice","easy","adults"
"960","1","declarative","grad+subj+neg","30607","video","nice","foolish","adults"
"961","1","sarcastic","grad+subj+neg","30391","cake","nice","yucky","adults"
"962","3","declarative","–grad–subj","30391","gift","nice","birthday","adults"
"963","2","sarcastic","–grad–subj","30391","bouquet","nice","floral","adults"
"964","4","declarative","grad+subj+pos","30391","question","nice","clever","adults"
"965","4","sarcastic","grad+subj+pos","30391","dish","nice","tasty","adults"
"966","1","declarative","grad+subj+neg","30391","shirt","nice","ugly","adults"
"967","1","sarcastic","grad+subj+neg","30391","story","nice","boring","adults"
"968","3","declarative","–grad–subj","30391","tool","nice","wooden","adults"
"969","2","sarcastic","–grad–subj","30391","hole","nice","half-inch","adults"
"970","5","declarative","grad+subj+pos","30391","solution","nice","helpful","adults"
"971","2","sarcastic","grad+subj+pos","30391","novel","nice","easy","adults"
"972","1","declarative","grad+subj+neg","30391","video","nice","foolish","adults"
"973","2","sarcastic","grad+subj+neg","26167","cake","nice","yucky","adults"
"974","2","declarative","–grad–subj","26167","gift","nice","birthday","adults"
"975","2","sarcastic","–grad–subj","26167","bouquet","nice","floral","adults"
"976","4","declarative","grad+subj+pos","26167","question","nice","clever","adults"
"977","4","sarcastic","grad+subj+pos","26167","dish","nice","tasty","adults"
"978","2","declarative","grad+subj+neg","26167","shirt","nice","ugly","adults"
"979","3","sarcastic","grad+subj+neg","26167","story","nice","boring","adults"
"980","2","declarative","–grad–subj","26167","tool","nice","wooden","adults"
"981","2","sarcastic","–grad–subj","26167","hole","nice","half-inch","adults"
"982","4","declarative","grad+subj+pos","26167","solution","nice","helpful","adults"
"983","2","sarcastic","grad+subj+pos","26167","novel","nice","easy","adults"
"984","1","declarative","grad+subj+neg","26167","video","nice","foolish","adults"
"985","1","sarcastic","grad+subj+neg","32590","cake","nice","yucky","adults"
"986","3","declarative","–grad–subj","32590","gift","nice","birthday","adults"
"987","3","sarcastic","–grad–subj","32590","bouquet","nice","floral","adults"
"988","4","declarative","grad+subj+pos","32590","question","nice","clever","adults"
"989","5","sarcastic","grad+subj+pos","32590","dish","nice","tasty","adults"
"990","1","declarative","grad+subj+neg","32590","shirt","nice","ugly","adults"
"991","1","sarcastic","grad+subj+neg","32590","story","nice","boring","adults"
"992","3","declarative","–grad–subj","32590","tool","nice","wooden","adults"
"993","3","sarcastic","–grad–subj","32590","hole","nice","half-inch","adults"
"994","5","declarative","grad+subj+pos","32590","solution","nice","helpful","adults"
"995","2","sarcastic","grad+subj+pos","32590","novel","nice","easy","adults"
"996","2","declarative","grad+subj+neg","32590","video","nice","foolish","adults"
"997","1","sarcastic","grad+subj+neg","31180","cake","nice","yucky","adults"
"998","3","declarative","–grad–subj","31180","gift","nice","birthday","adults"
"999","2","sarcastic","–grad–subj","31180","bouquet","nice","floral","adults"
"1000","3","declarative","grad+subj+pos","31180","question","nice","clever","adults"
"1001","5","sarcastic","grad+subj+pos","31180","dish","nice","tasty","adults"
"1002","2","declarative","grad+subj+neg","31180","shirt","nice","ugly","adults"
"1003","1","sarcastic","grad+subj+neg","31180","story","nice","boring","adults"
"1004","3","declarative","–grad–subj","31180","tool","nice","wooden","adults"
"1005","2","sarcastic","–grad–subj","31180","hole","nice","half-inch","adults"
"1006","3","declarative","grad+subj+pos","31180","solution","nice","helpful","adults"
"1007","2","sarcastic","grad+subj+pos","31180","novel","nice","easy","adults"
"1008","2","declarative","grad+subj+neg","31180","video","nice","foolish","adults"
"1009","2","sarcastic","grad+subj+neg","31651","cake","nice","yucky","adults"
"1010","2","declarative","–grad–subj","31651","gift","nice","birthday","adults"
"1011","2","sarcastic","–grad–subj","31651","bouquet","nice","floral","adults"
"1012","4","declarative","grad+subj+pos","31651","question","nice","clever","adults"
"1013","4","sarcastic","grad+subj+pos","31651","dish","nice","tasty","adults"
"1014","2","declarative","grad+subj+neg","31651","shirt","nice","ugly","adults"
"1015","2","sarcastic","grad+subj+neg","31651","story","nice","boring","adults"
"1016","3","declarative","–grad–subj","31651","tool","nice","wooden","adults"
"1017","2","sarcastic","–grad–subj","31651","hole","nice","half-inch","adults"
"1018","4","declarative","grad+subj+pos","31651","solution","nice","helpful","adults"
"1019","2","sarcastic","grad+subj+pos","31651","novel","nice","easy","adults"
"1020","2","declarative","grad+subj+neg","31651","video","nice","foolish","adults"
"1021","1","sarcastic","grad+subj+neg","32446","cake","nice","yucky","adults"
"1022","2","declarative","–grad–subj","32446","gift","nice","birthday","adults"
